UserId,SessionId,Duration,SessionSequence
2bd072f5-2dc3-4d51-b858-83fcef7aef7c,4a638c43-46ad-4c2a-ba87-061a801e58cd,00:14:45,030
f29a4b80-a44d-47a1-acae-b858bb37c743,23432133-0a3f-4270-84de-e350b1a4b5c3,00:16:20,0353510
f29a4b80-a44d-47a1-acae-b858bb37c743,ae2d8d80-a5e6-48a6-9b61-04bb3b176873,00:13:45,03530
f29a4b80-a44d-47a1-acae-b858bb37c743,0339ae4e-914b-43ae-8732-a7be5c704d36,00:18:41,0153530
f29a4b80-a44d-47a1-acae-b858bb37c743,a5aac6c4-885a-4cbc-afc5-bca8b0774913,00:20:45,03530
f29a4b80-a44d-47a1-acae-b858bb37c743,117aa19c-3df4-44eb-a75d-700cae781fee,00:04:21,010
f29a4b80-a44d-47a1-acae-b858bb37c743,283255e9-466a-459e-95fa-1c5b6c4e2b11,00:11:25,030
f29a4b80-a44d-47a1-acae-b858bb37c743,f65c0dac-a3f8-423f-8de6-be2f29f5d483,00:07:36,030
f29a4b80-a44d-47a1-acae-b858bb37c743,339ca0fc-d8e6-4d9e-80a6-970caf812c24,00:04:21,010
f29a4b80-a44d-47a1-acae-b858bb37c743,ba5bf50f-27c0-4e99-ac06-2e3f63393d54,00:11:25,030
f29a4b80-a44d-47a1-acae-b858bb37c743,6b2481cb-4c4a-44b5-bacd-563819fd8fc7,00:07:36,030
f29a4b80-a44d-47a1-acae-b858bb37c743,4e367a2d-6370-4cf7-8e46-438912e44790,00:04:21,010
f29a4b80-a44d-47a1-acae-b858bb37c743,faa0b766-ab41-4a79-b5c9-9699bec8d113,00:11:25,030
f29a4b80-a44d-47a1-acae-b858bb37c743,b1aec240-9973-40a7-9274-4fb1aff811ff,00:07:36,030
f29a4b80-a44d-47a1-acae-b858bb37c743,a0905d9c-bfb5-4c96-8347-e448e3cc6a31,00:29:43,02424242630
f29a4b80-a44d-47a1-acae-b858bb37c743,d369f8a8-3026-42f1-bd48-fb5ec60f3505,00:06:22,01530
f29a4b80-a44d-47a1-acae-b858bb37c743,3c2ae432-4728-4a78-9327-d76f83a433ac,00:11:09,01530
f29a4b80-a44d-47a1-acae-b858bb37c743,a9055d82-6472-47d4-93dd-938ac10e6992,00:29:43,02424242630
f29a4b80-a44d-47a1-acae-b858bb37c743,980a5d25-3d4e-48b3-b7d3-dfbf0e25080c,00:06:22,01530
f29a4b80-a44d-47a1-acae-b858bb37c743,6c2dffaa-6e32-46bf-b12d-e11dc9cd09ce,00:11:09,01530
f29a4b80-a44d-47a1-acae-b858bb37c743,461de025-5711-4e96-a4af-d3dc130a7e87,00:29:43,02424242630
f29a4b80-a44d-47a1-acae-b858bb37c743,565a5384-1ef2-4f9f-9960-ca5574e647dd,00:06:22,01530
f29a4b80-a44d-47a1-acae-b858bb37c743,7e4848dd-beff-4138-8bf5-db7f6db8141c,00:11:09,01530
f29a4b80-a44d-47a1-acae-b858bb37c743,a5d94aa2-96c0-4e79-9f78-74bba4375c82,00:12:23,030
f29a4b80-a44d-47a1-acae-b858bb37c743,ebc22d6b-b475-4ab3-b298-727ca5ee4cbf,00:02:16,010
f29a4b80-a44d-47a1-acae-b858bb37c743,8cc91cb6-db30-4530-a565-5f5be4392661,00:05:46,010
f29a4b80-a44d-47a1-acae-b858bb37c743,f43a20cc-b8ba-418f-828a-66efe3336803,00:17:44,03510
f29a4b80-a44d-47a1-acae-b858bb37c743,bb5164b3-e7b6-4100-8ad9-12e58fc5e539,00:12:22,03510
f29a4b80-a44d-47a1-acae-b858bb37c743,812984bf-df39-4b29-8f52-d6229873c13a,00:12:23,030
f29a4b80-a44d-47a1-acae-b858bb37c743,460c4940-7f8d-4d10-862a-e04a24f9e645,00:02:16,010
f29a4b80-a44d-47a1-acae-b858bb37c743,56c31e14-b036-47cc-9828-cb3cb5a8e062,00:05:46,010
f29a4b80-a44d-47a1-acae-b858bb37c743,78d3113f-7c2a-4283-bcdb-abdd72a64cf5,00:17:44,03510
f29a4b80-a44d-47a1-acae-b858bb37c743,34b865fa-1e2e-44ba-8075-e1eece8225be,00:12:22,03510
f29a4b80-a44d-47a1-acae-b858bb37c743,74da9d59-1a1a-4999-8455-4eb2f278a43e,00:12:23,030
f29a4b80-a44d-47a1-acae-b858bb37c743,a4061786-2f11-432c-966d-dec9ae6942ed,00:02:16,010
f29a4b80-a44d-47a1-acae-b858bb37c743,ae928f81-dbbc-4b26-b2b7-e66911d6150b,00:05:46,010
f29a4b80-a44d-47a1-acae-b858bb37c743,a6c32546-cc66-40ac-8464-0495d7a28d66,00:17:44,03510
f29a4b80-a44d-47a1-acae-b858bb37c743,bfc6af8b-9bd7-4a78-919f-b8aa75608f31,00:12:22,03510
f29a4b80-a44d-47a1-acae-b858bb37c743,42f7602a-ea41-4fe7-9a6f-c7fe96e1fe75,01:34:00,0267424267675742420
f29a4b80-a44d-47a1-acae-b858bb37c743,517b0f43-06c8-4639-9bfb-ff30d6eb4a28,01:34:00,0267424267675742420
f29a4b80-a44d-47a1-acae-b858bb37c743,14d66e54-a856-43e1-bfca-134521d8bf9d,01:34:00,0267424267675742420
f29a4b80-a44d-47a1-acae-b858bb37c743,6431581f-399d-4a4f-8be2-f33cce9ba03c,00:04:31,030
f29a4b80-a44d-47a1-acae-b858bb37c743,ea161da2-a0e0-4e6d-a776-532b597e6585,01:07:16,0267626357620
f29a4b80-a44d-47a1-acae-b858bb37c743,ce90e7cb-2077-4ad8-a9ca-ddff86fec445,00:04:31,030
f29a4b80-a44d-47a1-acae-b858bb37c743,356dc9cd-b192-4f83-975a-3b2880e88f87,01:07:16,0267626357620
f29a4b80-a44d-47a1-acae-b858bb37c743,f4c223fb-6da4-4b13-853a-174074232ba6,00:04:31,030
f29a4b80-a44d-47a1-acae-b858bb37c743,75cc0fc4-86d0-4026-8b44-877cbcc72a7b,01:07:16,0267626357620
f29a4b80-a44d-47a1-acae-b858bb37c743,bc177cfd-b01a-47c9-b2ac-b7587e9298f0,01:24:05,02676742635367626767620
f29a4b80-a44d-47a1-acae-b858bb37c743,32d058a6-81db-4136-a001-a18c902e6903,01:24:05,02676742635367626767620
f29a4b80-a44d-47a1-acae-b858bb37c743,2b21adca-677f-4470-86b1-8a95c9bb903a,01:24:05,02676742635367626767620
f29a4b80-a44d-47a1-acae-b858bb37c743,3120caa6-32b2-45ed-8677-13393bd29bc9,00:20:21,035353510
f29a4b80-a44d-47a1-acae-b858bb37c743,ccf731ae-e462-4f93-a5a4-aac50b3e1fdb,00:42:21,0153515353530
f29a4b80-a44d-47a1-acae-b858bb37c743,caa250f7-0f3e-48e2-a588-d7f9aa4b0f81,00:20:21,035353510
f29a4b80-a44d-47a1-acae-b858bb37c743,2a22507e-dbbb-4ac2-9fae-176be34e4763,00:42:21,0153515353530
f29a4b80-a44d-47a1-acae-b858bb37c743,4c1078d5-ae6e-44c7-b390-e43774a3dd61,00:20:21,035353510
f29a4b80-a44d-47a1-acae-b858bb37c743,80bae987-e49c-4474-9e51-31f5ba55ce42,00:42:21,0153515353530
f29a4b80-a44d-47a1-acae-b858bb37c743,4ea3f808-638d-455a-8f15-628f9a26f3eb,00:03:17,010
f29a4b80-a44d-47a1-acae-b858bb37c743,89b907c9-df2f-4050-9568-e2d857e73ce1,00:17:57,03530
f29a4b80-a44d-47a1-acae-b858bb37c743,4e19f140-b040-40d5-b038-a2e0eed86384,00:02:09,010
f29a4b80-a44d-47a1-acae-b858bb37c743,0ca1d034-a9a1-4c03-9fad-c98e1e467463,00:20:31,020
13584917-fccb-45bb-8162-e74b719aa24a,aa0be515-f735-4ddc-8074-95e95efc300d,00:17:22,03510
13584917-fccb-45bb-8162-e74b719aa24a,7cf3fb9a-2d79-426f-8971-443973616342,01:13:34,02635762476367420
13584917-fccb-45bb-8162-e74b719aa24a,2a678f0e-2336-4870-a2b4-f1b4c12f66bb,00:02:05,010
13584917-fccb-45bb-8162-e74b719aa24a,910e8b04-2d32-41bd-a124-821a2dacde9d,01:02:03,020
13584917-fccb-45bb-8162-e74b719aa24a,ed6ba841-1ef1-40ee-b636-2f20610d6f5e,00:02:05,010
13584917-fccb-45bb-8162-e74b719aa24a,87b2e210-490d-4a00-bca6-9e4d05fb76b1,01:02:03,020
13584917-fccb-45bb-8162-e74b719aa24a,5b3dfa45-7d39-40ad-911f-ad871fc7d22c,00:02:05,010
13584917-fccb-45bb-8162-e74b719aa24a,38e7d78a-2194-4bdc-b90b-829c4ee48e66,01:02:03,020
13584917-fccb-45bb-8162-e74b719aa24a,0e9b7a25-5e26-4e90-82cd-5d85bbc3d604,00:11:05,030
13584917-fccb-45bb-8162-e74b719aa24a,2cb2c55e-5f3c-46f8-8c97-fd05d2db654d,00:06:50,030
13584917-fccb-45bb-8162-e74b719aa24a,5d8c4bb6-e16b-4dd1-b6e0-37f77db38e4c,00:19:04,03530
13584917-fccb-45bb-8162-e74b719aa24a,1bbd4197-83e1-4e49-a7e4-d5e710cb7e86,00:53:27,020
13584917-fccb-45bb-8162-e74b719aa24a,2d616693-c241-401e-8c0e-2e16eca17362,00:11:05,030
13584917-fccb-45bb-8162-e74b719aa24a,64e18e8f-4063-498b-80ee-869fcbb7ab27,00:06:50,030
13584917-fccb-45bb-8162-e74b719aa24a,7e7bc8a9-d93a-489b-8efd-a688a99c43a2,00:19:04,03530
13584917-fccb-45bb-8162-e74b719aa24a,e259ff4b-6963-41ee-aee0-dab75f190447,00:53:27,020
13584917-fccb-45bb-8162-e74b719aa24a,10d9a9bb-9342-43ab-8bcf-b85bd03765ea,00:11:05,030
13584917-fccb-45bb-8162-e74b719aa24a,e41a233a-a633-404a-916f-7c3c2ca18511,00:06:50,030
13584917-fccb-45bb-8162-e74b719aa24a,a28d583e-2f6e-463a-b7d3-514b74465a23,00:19:04,03530
13584917-fccb-45bb-8162-e74b719aa24a,5bdef582-bf64-435e-8cc5-42580ea25b77,00:53:27,020
13584917-fccb-45bb-8162-e74b719aa24a,7045db5d-71c8-45bf-b8af-c86db5016d85,00:30:33,035153530
13584917-fccb-45bb-8162-e74b719aa24a,fa40db43-1d0d-4aae-89d8-85e68cf4b0f7,00:36:16,0262620
13584917-fccb-45bb-8162-e74b719aa24a,33a1b750-ae2c-4722-b0e9-3815ac91d38d,00:30:33,035153530
13584917-fccb-45bb-8162-e74b719aa24a,6a70e491-d35a-43d0-b444-0fb9af9e7213,00:36:16,0262620
13584917-fccb-45bb-8162-e74b719aa24a,fa90cb4b-aaa9-44c6-9ee5-6ab5ea131f85,00:30:33,035153530
13584917-fccb-45bb-8162-e74b719aa24a,73d585a8-16b5-4bef-af4d-fbb947b6edf4,00:36:16,0262620
13584917-fccb-45bb-8162-e74b719aa24a,02f9927b-c63d-4dec-b010-c32586552026,00:21:32,0353510
13584917-fccb-45bb-8162-e74b719aa24a,ef0952ac-9827-403d-8968-5e9733166c87,00:39:30,024762630
13584917-fccb-45bb-8162-e74b719aa24a,2ff50dcb-8649-4a19-ae17-950010bed70f,00:21:32,0353510
13584917-fccb-45bb-8162-e74b719aa24a,416031c3-102b-4b62-b0f8-0ae13e1da292,00:39:30,024762630
13584917-fccb-45bb-8162-e74b719aa24a,d74f56b6-7a72-4a6e-8060-f2b43c57599f,00:21:32,0353510
13584917-fccb-45bb-8162-e74b719aa24a,e7df9b56-7dab-46c3-88b7-b1f52e83288d,00:39:30,024762630
13584917-fccb-45bb-8162-e74b719aa24a,e941eaf6-543a-404e-8e6d-7371a14b8e41,00:08:49,03510
13584917-fccb-45bb-8162-e74b719aa24a,d9743a84-8602-4af0-aad5-47e9da8fa042,00:14:43,0153530
13584917-fccb-45bb-8162-e74b719aa24a,2b903127-3317-4c6a-953f-2dfe2f144788,01:00:48,0267676247620
13584917-fccb-45bb-8162-e74b719aa24a,a1e6a3c5-4387-48ef-8e59-02a84a0092d8,00:08:49,03510
13584917-fccb-45bb-8162-e74b719aa24a,bed6c6d3-d7fc-4b32-8096-16a9596b20e0,00:14:43,0153530
13584917-fccb-45bb-8162-e74b719aa24a,a2f5fd99-a517-41f3-9c84-f6c38642ced3,01:00:48,0267676247620
13584917-fccb-45bb-8162-e74b719aa24a,67e18362-e7e7-40cf-bf84-40f047d5f067,00:08:49,03510
13584917-fccb-45bb-8162-e74b719aa24a,a53151aa-a047-4c7a-b0c4-b638f533f341,00:14:43,0153530
13584917-fccb-45bb-8162-e74b719aa24a,871939d7-1c3e-4336-b875-844dc41bf869,01:00:48,0267676247620
13584917-fccb-45bb-8162-e74b719aa24a,646370b5-1f7c-4101-804e-366fb1e1e32d,01:12:49,024767635157676747620
13584917-fccb-45bb-8162-e74b719aa24a,addd0b6e-49ce-4787-9b46-9668825ec2f6,01:12:49,024767635157676747620
13584917-fccb-45bb-8162-e74b719aa24a,dbd8df01-dd48-4a5e-838f-b41a637eff56,01:12:49,024767635157676747620
13584917-fccb-45bb-8162-e74b719aa24a,93f20363-b2a5-4234-9ce8-4e77d9789193,00:40:30,02676747626767510
13584917-fccb-45bb-8162-e74b719aa24a,a4b28a32-57d8-421b-8869-eb87157ce076,00:17:52,0153530
13584917-fccb-45bb-8162-e74b719aa24a,a1115e90-5805-4195-b105-9299385b4d5e,00:40:30,02676747626767510
13584917-fccb-45bb-8162-e74b719aa24a,2cdb8c14-02af-49a3-98a5-7411e78fcb29,00:17:52,0153530
13584917-fccb-45bb-8162-e74b719aa24a,7e5da3e1-82a7-4f92-bb60-315e9663ecdd,00:40:30,02676747626767510
13584917-fccb-45bb-8162-e74b719aa24a,c46f0ba5-f357-4606-85c9-d3da89eb8ab7,00:17:52,0153530
13584917-fccb-45bb-8162-e74b719aa24a,69b8ba0b-9ca6-40b7-a5d3-58e344e91971,01:10:54,024767476362620
c868e031-0d98-491a-8663-e5be52f749d1,9d3477b9-a565-4422-9e98-b9b480e2a1bf,00:41:08,02676247620
c868e031-0d98-491a-8663-e5be52f749d1,ac5dd237-775b-48ca-9235-0f53e44c4fac,00:17:42,0153510
c868e031-0d98-491a-8663-e5be52f749d1,66232968-cd92-4669-ba73-7571d1d2240b,00:12:47,02420
c868e031-0d98-491a-8663-e5be52f749d1,fcf63d97-04b3-47cc-b1a8-96145761dc6a,00:12:47,02420
c868e031-0d98-491a-8663-e5be52f749d1,1b8220b4-3d3e-43b7-b108-866751a4f745,00:12:47,02420
c868e031-0d98-491a-8663-e5be52f749d1,7c0d428b-abaf-44d1-a447-b990eec9e377,00:04:41,010
c868e031-0d98-491a-8663-e5be52f749d1,0610dc34-5afc-4b5a-86ce-c043cde12964,00:19:39,02420
c868e031-0d98-491a-8663-e5be52f749d1,600d9867-753b-46a6-b001-337e351f963e,00:09:19,030
c868e031-0d98-491a-8663-e5be52f749d1,eea7da87-68e8-467c-a0c4-8f928ec3f851,00:04:41,010
c868e031-0d98-491a-8663-e5be52f749d1,3069b697-e02b-406c-a7f9-49a4b5ce0573,00:19:39,02420
c868e031-0d98-491a-8663-e5be52f749d1,c6acd794-8b33-4e41-9414-11feebf521f1,00:09:19,030
c868e031-0d98-491a-8663-e5be52f749d1,609c3aac-b769-42bf-b6ca-7e0f6996f727,00:04:41,010
c868e031-0d98-491a-8663-e5be52f749d1,a2285ecf-655e-4fd3-8c2e-0e71ff80ef21,00:19:39,02420
c868e031-0d98-491a-8663-e5be52f749d1,aa7d5be4-9fcc-4c52-bb54-8c425575d7a8,00:09:19,030
c868e031-0d98-491a-8663-e5be52f749d1,014569b7-c775-45fb-8c6e-e18c656d2daf,00:13:37,02420
c868e031-0d98-491a-8663-e5be52f749d1,cbebc27d-a0f8-481d-9f3d-9ff1b630949e,00:17:41,03530
c868e031-0d98-491a-8663-e5be52f749d1,9b7503d9-ca4b-4aa9-9bcf-de45ea2ee959,00:23:00,01530
c868e031-0d98-491a-8663-e5be52f749d1,6f6d1714-bcd8-47f6-9638-71149c1cc76e,00:13:37,02420
c868e031-0d98-491a-8663-e5be52f749d1,7d38b1e5-bf7e-44e3-9bef-5b78f2357030,00:17:41,03530
c868e031-0d98-491a-8663-e5be52f749d1,06a72f56-38e4-4c8c-8642-0cb0e1585dbf,00:23:00,01530
c868e031-0d98-491a-8663-e5be52f749d1,b3eccfbb-9c3b-45f3-a8b8-a77f890d7cac,00:13:37,02420
c868e031-0d98-491a-8663-e5be52f749d1,081797a8-3f16-47cf-8780-c85249537d27,00:17:41,03530
c868e031-0d98-491a-8663-e5be52f749d1,44fcb2bf-fbfb-402e-a870-1e5a7b5a0cfa,00:23:00,01530
c868e031-0d98-491a-8663-e5be52f749d1,0e2a53fe-a3cb-49df-a1b3-2da9d9d34101,01:03:43,0262676242674262410
c868e031-0d98-491a-8663-e5be52f749d1,10f5a6b1-9d0f-4690-8d75-dfd6bb31acc1,01:03:43,0262676242674262410
c868e031-0d98-491a-8663-e5be52f749d1,6cd5f6c3-9eb2-4000-9581-b037fcb54cc9,01:03:43,0262676242674262410
c868e031-0d98-491a-8663-e5be52f749d1,3f10befc-559a-4a4f-b6b2-ccaac799e088,01:01:08,026267635762676247630
c868e031-0d98-491a-8663-e5be52f749d1,cc497a48-1573-4dfd-8adb-9dacc90a065d,01:01:08,026267635762676247630
c868e031-0d98-491a-8663-e5be52f749d1,e75423ce-c6b0-4f3c-8062-bced3f469c41,01:01:08,026267635762676247630
c868e031-0d98-491a-8663-e5be52f749d1,df0ae29f-4187-46aa-a833-858d62aa2052,00:43:01,024242676267620
c868e031-0d98-491a-8663-e5be52f749d1,6e08a689-1c86-4926-887f-f4e1491f2e49,00:58:52,024767420
c868e031-0d98-491a-8663-e5be52f749d1,c9dbbd77-35da-447c-8a16-82d4c998ef76,00:43:01,024242676267620
c868e031-0d98-491a-8663-e5be52f749d1,d2733947-c7e6-45ea-b2bf-4900aa231474,00:58:52,024767420
c868e031-0d98-491a-8663-e5be52f749d1,4390c0c9-3024-4247-b7cf-a0e70ff348ac,00:43:01,024242676267620
c868e031-0d98-491a-8663-e5be52f749d1,52fceee6-a176-49b3-b8a2-1ee554403f4d,00:58:52,024767420
c868e031-0d98-491a-8663-e5be52f749d1,c216c130-b89d-4120-b3e6-3a9cb6d40522,00:55:12,0247624242674242630
c868e031-0d98-491a-8663-e5be52f749d1,b1235c7c-14ad-4522-bbd6-462e240d4b37,00:55:12,0247624242674242630
c868e031-0d98-491a-8663-e5be52f749d1,926a8d74-9e4d-4a2d-95bc-1cda1e21b6fc,00:55:12,0247624242674242630
c868e031-0d98-491a-8663-e5be52f749d1,199171c1-b82e-45b4-af1c-77c6b5e8b856,00:07:34,030
c868e031-0d98-491a-8663-e5be52f749d1,8f4abb3b-be04-4755-a2e6-2fd5c6a9ae1c,00:19:45,0353530
c868e031-0d98-491a-8663-e5be52f749d1,12f08d9a-0068-4f0f-b61f-f4b144f65075,00:05:05,010
c868e031-0d98-491a-8663-e5be52f749d1,8168f603-d1ac-447e-94db-0c83936e19bf,00:01:30,010
c868e031-0d98-491a-8663-e5be52f749d1,0b25295b-ffba-4a37-a5d2-8c05e804f3c3,00:12:40,030
fad84389-0649-4c3e-8d8e-938be6ec2ab3,a4a0f9fa-339f-440b-9fce-83c44e70e11b,00:02:17,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,d6c9559d-cd07-4b6d-aa19-853e5783dce2,00:01:48,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,41360277-e2cf-44b7-b4ad-0569163321bb,00:05:08,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,78dee72e-7d14-40c2-b507-f39dda385801,00:02:13,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,20b5f877-bfbe-4e20-9a1f-6834baa21b7e,00:23:46,03510
fad84389-0649-4c3e-8d8e-938be6ec2ab3,43a7e9bb-2249-4430-bdb9-e1ea18154273,00:04:47,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,ede13e44-306c-4ced-81be-e8cea25432a7,00:45:27,020
fad84389-0649-4c3e-8d8e-938be6ec2ab3,0c937486-638c-4c06-bea6-31e868b34f55,00:44:01,0262420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,80a7156a-d113-4e89-aedb-8fd37ac25821,00:44:01,0262420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,8349d16b-052c-49eb-897a-e4dce8166195,00:44:01,0262420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,caba8184-18f9-4cb8-ae22-f99bb470e894,00:50:40,02476267420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,05624bc2-38d0-4fbb-a82c-0e9513c8d66d,00:50:40,02476267420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,ad1977a3-6e75-4e78-8b70-557a3e992564,00:50:40,02476267420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,ff24a4ab-2575-4229-9b87-37fa6e1ebd27,00:07:10,01530
fad84389-0649-4c3e-8d8e-938be6ec2ab3,9e433113-7c9e-4cf2-ad87-f605cb295858,00:38:19,024267674767510
fad84389-0649-4c3e-8d8e-938be6ec2ab3,64c59faf-ac67-40b8-9533-fee7c16568ad,01:02:54,020
fad84389-0649-4c3e-8d8e-938be6ec2ab3,f7f40e76-cb47-466c-a420-c5a9e17b7efe,00:07:10,01530
fad84389-0649-4c3e-8d8e-938be6ec2ab3,7e005d1f-614c-45ca-9195-548466fbf856,00:38:19,024267674767510
fad84389-0649-4c3e-8d8e-938be6ec2ab3,d425e3f5-ba51-4afd-a0f7-9fabed14637a,01:02:54,020
fad84389-0649-4c3e-8d8e-938be6ec2ab3,74dce147-0203-43ab-a5b6-39220cc888da,00:07:10,01530
fad84389-0649-4c3e-8d8e-938be6ec2ab3,26865428-c1d3-4a5c-a5b0-dcaf4c0b908d,00:38:19,024267674767510
fad84389-0649-4c3e-8d8e-938be6ec2ab3,cf5075b3-acb2-4795-bbb1-8a37ce5db0c2,01:02:54,020
fad84389-0649-4c3e-8d8e-938be6ec2ab3,423e8ae4-1ffe-462a-8822-830be5085739,00:18:47,030
fad84389-0649-4c3e-8d8e-938be6ec2ab3,b9c092b0-44fd-4d86-aef2-313c268e91d4,00:19:02,030
fad84389-0649-4c3e-8d8e-938be6ec2ab3,aecd9b93-9d8b-4e2f-845e-35b34e4a2d4e,00:47:05,02620
fad84389-0649-4c3e-8d8e-938be6ec2ab3,da7247d1-08fa-4031-9087-77e90155ab17,00:18:47,030
fad84389-0649-4c3e-8d8e-938be6ec2ab3,5b8a8a26-38dc-45c4-bcc1-64f63eae381c,00:19:02,030
fad84389-0649-4c3e-8d8e-938be6ec2ab3,b5e52e1c-0151-45eb-acca-163f2499ed34,00:47:05,02620
fad84389-0649-4c3e-8d8e-938be6ec2ab3,3e98c657-269b-4c2f-a830-1861fb37f4fa,00:18:47,030
fad84389-0649-4c3e-8d8e-938be6ec2ab3,982efe78-b1d2-4f09-be89-a0a2e1077061,00:19:02,030
fad84389-0649-4c3e-8d8e-938be6ec2ab3,47c400f2-0906-44cc-99a3-ad00db008638,00:47:05,02620
fad84389-0649-4c3e-8d8e-938be6ec2ab3,d369389b-83fc-41c1-af3d-db32e54c6a42,00:53:40,026367424753674263530
fad84389-0649-4c3e-8d8e-938be6ec2ab3,d15a1a22-d7ad-4973-9490-461cb748df73,00:53:40,026367424753674263530
fad84389-0649-4c3e-8d8e-938be6ec2ab3,acc5610e-b4da-4e18-9837-d21838b016af,00:53:40,026367424753674263530
fad84389-0649-4c3e-8d8e-938be6ec2ab3,a5738f59-3ae6-4aeb-a698-f089b1e63442,00:02:04,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,044cdca2-012c-4471-a1bb-012f3a6962a9,01:38:50,026763514267476751420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,44024d05-f10b-4a36-aa89-7fd2d7161f9a,00:02:04,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,d987fbf5-ab7e-4053-8812-07b001d7836e,01:38:50,026763514267476751420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,b92145ea-d6c3-4fef-9d32-bb2a7874bd8a,00:02:04,010
fad84389-0649-4c3e-8d8e-938be6ec2ab3,9fff942d-ebb4-4937-bb62-bcf21f0ba756,01:38:50,026763514267476751420
fad84389-0649-4c3e-8d8e-938be6ec2ab3,5a0f9a11-23ed-45a2-b65f-1bb7fd1f2cf4,01:12:27,02426367476747674742630
fad84389-0649-4c3e-8d8e-938be6ec2ab3,6913c874-53b6-435d-89cd-c7aa3ef35f8d,01:12:27,02426367476747674742630
fad84389-0649-4c3e-8d8e-938be6ec2ab3,11daf40e-d6a8-40df-b4f6-2af3676a0ce4,01:12:27,02426367476747674742630
fad84389-0649-4c3e-8d8e-938be6ec2ab3,9dd6a6a6-51c4-40ae-add9-a4eede7fa18f,00:26:04,0353510
fad84389-0649-4c3e-8d8e-938be6ec2ab3,f37e2eee-c5de-4bd8-afee-85a71a35c52e,00:35:36,024267620
a9a16438-5bcd-443f-94c7-298e972480b1,a061b5c6-cdd4-457b-8c18-3c393d1d884c,00:15:26,01530
a9a16438-5bcd-443f-94c7-298e972480b1,68cf43a6-3960-4a52-85d9-fdab0652b4f1,00:20:53,03530
a9a16438-5bcd-443f-94c7-298e972480b1,74ad9acf-3dcf-4484-a416-8d29a847bf05,00:17:29,0153530
a9a16438-5bcd-443f-94c7-298e972480b1,b60181c6-2040-4963-a557-ad070c436f05,00:06:44,010
a9a16438-5bcd-443f-94c7-298e972480b1,f3a9fb6f-d25b-44b5-b206-965adfffd52e,00:07:16,030
a9a16438-5bcd-443f-94c7-298e972480b1,d951d88f-a08a-4b92-ab6b-e77ab7a6d3f2,00:31:23,02620
a9a16438-5bcd-443f-94c7-298e972480b1,0ba24660-6026-4188-9b3a-b52d6598d079,00:02:59,03530
a9a16438-5bcd-443f-94c7-298e972480b1,b60e1bf4-333c-4f47-9c44-e96e65ad06aa,00:07:16,030
a9a16438-5bcd-443f-94c7-298e972480b1,d07d0c1a-7f9e-4cd2-8240-ab07694c5849,00:31:23,02620
a9a16438-5bcd-443f-94c7-298e972480b1,d3cc9fd6-6589-4ac9-a847-d9ab667ec51f,00:02:59,03530
a9a16438-5bcd-443f-94c7-298e972480b1,fcdac815-7241-42ab-b1fc-d1d27548d169,00:07:16,030
a9a16438-5bcd-443f-94c7-298e972480b1,76cae8b4-1fb1-459b-93a5-7268380693c5,00:31:23,02620
a9a16438-5bcd-443f-94c7-298e972480b1,0295fb7f-1c3f-4775-a484-401ce4f17bdf,00:02:59,010
a9a16438-5bcd-443f-94c7-298e972480b1,fd7c897d-f839-4f5d-b030-7bf0d1713ffd,00:11:08,02620
a9a16438-5bcd-443f-94c7-298e972480b1,01e8c8f0-c29e-4229-a7ce-f52d3e2b2f69,00:05:08,030
a9a16438-5bcd-443f-94c7-298e972480b1,383d2c9b-f030-4fb6-9325-fb4316c09f54,00:19:58,02420
a9a16438-5bcd-443f-94c7-298e972480b1,e2f97bd3-94a9-48a8-a502-30cf40ef85b6,00:29:13,020
a9a16438-5bcd-443f-94c7-298e972480b1,c988f090-1730-4188-9316-c235c4831163,00:11:08,02620
a9a16438-5bcd-443f-94c7-298e972480b1,14665d72-c44b-4577-8289-8858c80fab08,00:05:08,030
a9a16438-5bcd-443f-94c7-298e972480b1,ff7ddac6-a4f6-4b5a-82bf-9ff59b5ac228,00:19:58,02420
a9a16438-5bcd-443f-94c7-298e972480b1,c18cccb8-ba23-4579-b427-6f3cc34655c0,00:29:13,020
a9a16438-5bcd-443f-94c7-298e972480b1,460c7822-5b87-4f0a-a55b-d0cb39a18c8a,00:11:08,02620
a9a16438-5bcd-443f-94c7-298e972480b1,30d70073-2947-4642-b309-d1cc0000f804,00:05:08,030
a9a16438-5bcd-443f-94c7-298e972480b1,1276d811-66c2-4398-b0c7-fa7a31263439,00:19:58,02420
